1.1719,1.17
1.1709,1.1869
1.1877,1.1608
1.158,1.1429
1.1431,1.1494
1.1481,1.1288
1.1288,1.1269
1.125,1.1507
1.1497,1.1277
1.1284,1.1309
1.1306,1.1268
1.1267,1.0878
1.087,1.0983
1.0987,1.1108
1.1109,1.1291
1.1262,1.137
1.145,1.1464
1.146,1.1579
1.1576,1.1797
1.181,1.1679
1.1704,1.178
1.1769,1.1593
1.1579,1.1525
1.1502,1.1778
1.1812,1.1917
1.1912,1.1996
1.1989,1.2169
1.2167,1.2276
1.2133,1.2373
1.2383,1.2431
1.2434,1.2585
1.2609,1.2818
1.2844,1.2394
1.2383,1.258
1.258,1.2477
1.248,1.2706
1.2618,1.2736
1.2728,1.2539
1.2523,1.2492
1.2481,1.2365
1.2365,1.2214
1.2211,1.2296
1.2276,1.2132
1.2115,1.2136
1.211,1.2092
1.2086,1.1992
1.2017,1.1845
1.1802,1.198
1.1992,1.1881
1.188,1.1887
1.1891,1.1978
1.1997,1.2223
1.2239,1.2283
1.2298,1.2005
1.1974,1.2139
1.2145,1.2178
1.2179,1.2315
1.2329,1.2414
1.2412,1.2454
1.2448,1.2093
1.2097,1.2023
1.2067,1.228
1.2283,1.2374
1.2376,1.2321
1.2312,1.2012
1.2012,1.2058
1.2062,1.226
1.2271,1.2188
1.2174,1.2274
1.2284,1.2415
1.2396,1.2411
1.2418,1.2469
1.2476,1.2683
1.2719,1.2796
1.2816,1.2963
1.2967,1.2973
1.2972,1.3026
1.3039,1.3297
1.3281,1.3452
1.3443,1.3224
1.3196,1.3307
1.3333,1.3531
1.3526,1.3559
1.3562,1.3054
1.3057,1.3111
1.3108,1.3041
1.3043,1.3038
1.3013,1.2868
1.2855,1.2866
1.2881,1.3074
1.3055,1.3245
1.3238,1.3238
1.3238,1.3458
1.3464,1.3327
1.331,1.2959
1.2961,1.2908
1.2885,1.2932
1.2929,1.2919
1.2917,1.3062
1.3057,1.2872
1.286,1.2818
1.2816,1.2633
1.2624,1.2559
1.2541,1.2586
1.2535,1.2234
1.2227,1.2121
1.211,1.2287
1.2192,1.2091
1.21,1.1958
1.193,1.1966
1.1965,1.2035
1.2024,1.2066
1.2054,1.2123
1.2122,1.2358
1.2338,1.244
1.2454,1.2151
1.2166,1.2287
1.2279,1.2529
1.2535,1.2407
1.2403,1.2235
1.2158,1.2037
1.2024,1.2025
1.2018,1.2127
1.2117,1.2072
1.2076,1.1952
1.1942,1.2068
1.2058,1.1811
1.1802,1.1732
1.1719,1.1773
1.1778,1.1722
1.1705,1.1716
1.1696,1.181
1.1787,1.2011
1.2029,1.1862
1.1856,1.1846
1.184,1.215
1.2144,1.214
1.215,1.2135
1.2141,1.2092
1.2103,1.2023
1.2031,1.1904
1.1896,1.1939
1.1924,1.1875
1.1862,1.2044
1.205,1.1907
1.1914,1.2189
1.2176,1.2035
1.2038,1.2118
1.2116,1.2091
1.2104,1.2109
1.212,1.234
1.237,1.2634
1.2626,1.2726
1.2745,1.2926
1.2945,1.2777
1.276,1.2737
1.2725,1.2917
1.2925,1.2638
1.2613,1.2641
1.2648,1.2506
1.2507,1.279
1.2786,1.281
1.2812,1.2652
1.2634,1.2693
1.2702,1.276
1.2758,1.2873
1.2883,1.272
1.2713,1.2824
1.2827,1.2751
1.2758,1.2835
1.2845,1.2673
1.2668,1.2665
1.2633,1.2783
1.2789,1.2673
1.2682,1.2599
1.2589,1.2512
1.2501,1.261
1.2615,1.274
1.273,1.2716
1.2715,1.284
1.285,1.2828
1.2825,1.3093
1.3157,1.3336
1.3362,1.32
1.3182,1.3079
1.3082,1.3128
1.3138,1.3196
1.3231,1.3001
1.301,1.2922
1.2925,1.2961
1.2957,1.2916
1.2921,1.296
1.2959,1.3007
1.3019,1.3137
1.3136,1.3166
1.3167,1.3191
1.3207,1.3114
1.3115,1.3316
1.3317,1.3282
1.3283,1.3354
1.3374,1.3378
1.3373,1.3527
1.3566,1.359
1.3603,1.3652
1.3635,1.3591
1.3596,1.3524
1.3528,1.3507
1.3516,1.344
1.3446,1.3448
1.3441,1.3372
1.3361,1.3388
1.338,1.3469
1.3467,1.3541
1.3543,1.3628
1.3633,1.3782
1.3779,1.3826
1.3834,1.3634
1.3614,1.3773
1.3834,1.3693
1.3686,1.3474
1.3477,1.3675
1.3671,1.3628
1.3629,1.3767
1.3781,1.3874
1.3872,1.409
1.4091,1.4266
1.4278,1.4133
1.4151,1.4178
1.4174,1.4301
1.4332,1.4392
1.4411,1.4504
1.4517,1.4677
1.4647,1.4661
1.4667,1.4837
1.4827,1.4633
1.465,1.4657
1.4654,1.4429
1.4403,1.4381
1.4371,1.4723
1.472,1.4743
1.4747,1.4776
1.4807,1.4621
1.4595,1.4682
1.4689,1.4802
1.4797,1.4505
1.4524,1.4681
1.4671,1.4826
1.4833,1.5178
1.5207,1.5355
1.5399,1.5673
1.5703,1.5431
1.5411,1.5794
1.5805,1.5737
1.5729,1.5807
1.5703,1.5816
1.5811,1.5629
1.5612,1.5423
1.5429,1.5482
1.5457,1.5576
1.5595,1.5761
1.5769,1.5554
1.556,1.5777
1.5791,1.5379
1.5403,1.5606
1.5626,1.5793
1.5777,1.5706
1.5694,1.5937
1.5964,1.5847
1.5842,1.5709
1.5696,1.5564
1.5574,1.5006
1.4942,1.4688
1.4682,1.4792
1.4789,1.4673
1.4702,1.4267
1.4376,1.4231
1.4294,1.4462
1.4491,1.4613
1.4518,1.3772
1.3633,1.3399
1.357,1.341
1.3406,1.2623
1.2576,1.2722
1.2766,1.2717
1.2816,1.2605
1.2539,1.2587
1.2608,1.2691
1.2695,1.2716
1.2722,1.3367
1.3394,1.3912
1.3923,1.4029
1.4076,1.392
1.38863,1.34755
1.34619,1.32659
1.33515,1.29738
1.29176,1.28117
1.2751,1.29395
1.2972,1.28611
1.27921,1.28255
1.28199,1.2667
1.26169,1.26534
1.2674,1.29287
1.28473,1.35811
1.36567,1.32879
1.32299,1.34835
1.35291,1.31875
1.31898,1.30432
1.30402,1.32407
1.32443,1.32743
1.32805,1.36324
1.36547,1.34946
1.34818,1.39963
1.40252,1.4156
1.41306,1.39676
1.39428,1.40156
1.39876,1.39356
1.39491,1.40549
1.40612,1.39782
1.39559,1.39354
1.39471,1.41
1.41162,1.42006
1.42297,1.42558
1.42723,1.41826
1.41712,1.42018
1.4189,1.43246
1.43443,1.43019
1.43053,1.42939
1.43052,1.45694
1.45925,1.47104
1.46926,1.46878
1.46933,1.45749
1.45894,1.4731
1.47186,1.49042
1.48923,1.50068
1.50088,1.47179
1.47325,1.48464
1.487,1.4904
1.49192,1.486
1.48499,1.49853
1.50103,1.48575
1.48691,1.46139
1.46147,1.43365
1.43115,1.43537
1.43714,1.43301
1.43261,1.44087
1.43573,1.43833
1.43623,1.4137
1.41428,1.38617
1.3863,1.36773
1.36538,1.36303
1.36168,1.3616
1.36388,1.36253
1.36221,1.3624
1.36312,1.37639
1.37767,1.35292
1.35305,1.34105
1.34707,1.35031
1.34969,1.34979
1.36647,1.35036
1.34673,1.3379
1.33472,1.32926
1.33583,1.2755
1.28855,1.23663
1.23422,1.25669
1.25367,1.22721
1.22645,1.19683
1.19273,1.21109
1.21283,1.23898
1.24506,1.23749
1.23724,1.25566
1.25629,1.26391
1.26342,1.2927
1.29055,1.29102
1.28865,1.30495
1.30648,1.32799
1.32862,1.27526
1.27654,1.27097
1.26965,1.27608
1.27599,1.28963
1.28911,1.26794
1.27134,1.30475
1.30403,1.34873
1.34626,1.37914
1.38031,1.39338
1.39947,1.39759
1.39876,1.39523
1.39706,1.39441
1.39615,1.40306
1.40461,1.3692
1.37069,1.36866
1.37201,1.32424
1.32755,1.34133
1.33791,1.32276
1.31976,1.31844
1.31864,1.31159
1.31148,1.33689
1.43544,1.29107
1.28767,1.3374
1.33844,1.36136
1.36158,1.36098
1.3588,1.3586
1.35742,1.35455
1.35242,1.36861
1.37011,1.37503
1.37424,1.39899
1.39902,1.39023
1.39235,1.41679
1.4168,1.40348
1.40347,1.4234
1.42337,1.44799
1.44795,1.43964
1.43966,1.45871
1.45876,1.48149
1.48152,1.43881
1.43882,1.40658
1.40656,1.41164
1.41163,1.42892
1.42893,1.46495
1.46496,1.43356
1.43361,1.43007
1.42715,1.41542
1.41543,1.45633
1.45632,1.42116
1.4211,1.4126
1.41259,1.43565
1.4392,1.43524
1.43527,1.43076
1.43077,1.42825
1.4283,1.43662
1.43663,1.44797
1.44792,1.4148
1.41481,1.35825
1.35824,1.36811
1.3681,1.35157
1.35155,1.33568
1.3357,1.33995
1.34002,1.38728
1.3873,1.38498
1.38497,1.41378
1.41378,1.37876
1.37877,1.37843
1.37843,1.35355
1.35356,1.33092
1.33093,1.34151
1.34156,1.33701
1.33702,1.30356
1.30353,1.3041
1.30407,1.29425
1.29442,1.26784
1.26787,1.26477
1.26477,1.2887
1.2887,1.32064
1.32064,1.31239
1.31239,1.32393
1.32394,1.32232
1.32234,1.34676
1.34673,1.31846
1.31846,1.31218
1.31216,1.31766
1.31766,1.32824
1.32834,1.33565
1.33569,1.30853
1.30854,1.30432
1.30436,1.32072
1.32073,1.32397
1.32396,1.30836
1.29855,1.28969
1.28969,1.27716
1.27718,1.25662
1.25664,1.23982
1.23983,1.26438
1.26439,1.27041
1.27041,1.25376
1.25378,1.26546
1.26546,1.22702
1.22704,1.22466
1.22466,1.21272
1.21275,1.23022
1.23024,1.24272
1.24272,1.22746
1.22749,1.23319
1.23317,1.25049
1.25053,1.25732
1.25732,1.27953
1.27953,1.31133
1.31135,1.29666
1.29666,1.28069
1.28083,1.3015
1.30148,1.29461
1.2905,1.30211
1.30213,1.29217
1.29216,1.28225
1.28227,1.27203
1.27202,1.27584
1.27585,1.29725
1.2972,1.29954
1.29956,1.29062
1.29064,1.31657
1.31659,1.31803
1.31803,1.32256
1.32258,1.30674
1.30677,1.33581
1.33581,1.33174
1.33176,1.34647
1.34645,1.36446
1.36446,1.33657
1.33658,1.33392
1.33391,1.3191
1.31912,1.30153
1.30151,1.29867
1.29865,1.28904
1.28906,1.30184
1.30183,1.28052
1.28051,1.29907
1.29908,1.30965
1.30968,1.30569
1.30569,1.30402
1.30399,1.31206
1.31205,1.29667
1.29665,1.28303
1.28305,1.29358
1.29358,1.2994
1.29941,1.32022
1.32021,1.33543
1.33542,1.31062
1.31063,1.30077
1.30077,1.28127
1.28129,1.30603
1.30604,1.31581
1.3158,1.32852
1.32852,1.32767
1.32768,1.3338
1.33381,1.33286
1.33288,1.33863
1.33864,1.32063
1.32064,1.31722
1.31722,1.3358
1.3358,1.35333
1.35334,1.34944
1.34943,1.35682
1.35681,1.3555
1.35549,1.36809
1.36808,1.38045
1.38043,1.3492
1.34918,1.33459
1.33461,1.34819
1.34819,1.3551
1.35509,1.35845
1.35843,1.37062
1.37063,1.37365
1.37366,1.36776
1.36774,1.37479
1.36866,1.35952
1.35951,1.36718
1.36717,1.35271
1.35272,1.36866
1.36869,1.34868
1.34865,1.36184
1.36182,1.37036
1.37036,1.3737
1.37372,1.37739
1.37741,1.3877
1.38772,1.39088
1.3909,1.37968
1.37963,1.37493
1.3749,1.37035
1.37035,1.38469
1.38468,1.3814
1.38135,1.38386
1.38384,1.38715
1.38715,1.37602
1.37604,1.37027
1.37027,1.36275
1.36275,1.36284
1.36282,1.36473
1.36475,1.35356
1.35358,1.35907
1.35909,1.36432
1.36431,1.35877
1.35878,1.36019
1.36018,1.35302
1.35301,1.3428
1.34282,1.34277
1.34278,1.3404
1.34041,1.33892
1.33895,1.32399
1.3197,1.31312
1.31267,1.29506
1.29517,1.29609
1.29594,1.2828
1.28395,1.26832
1.26753,1.25156
1.25126,1.26275
1.26393,1.27597
1.27472,1.26684
1.26757,1.25233
1.25016,1.24539
1.24598,1.25241
1.25208,1.23892
1.23716,1.2451
1.24348,1.22808
1.22936,1.24607
1.24637,1.22278
1.22259,1.21811
1.21683,1.20012
1.19465,1.18401
1.18694,1.15636
1.15613,1.12014
1.11414,1.12819
1.13068,1.13126
1.13133,1.13901
1.13973,1.138
1.13802,1.1197
1.11609,1.08462
1.08444,1.04899
1.04837,1.08201
1.0825,1.08846
1.08825,1.09674
1.09946,1.06012
1.06064,1.08055
1.0808,1.08689
1.08656,1.11976
1.11883,1.11974
1.11958,1.14491
1.14441,1.1008
1.09912,1.09831
1.09573,1.11099
1.11022,1.12652
1.1224,1.13484
1.13612,1.09782
1.09783,1.09945
1.09945,1.11292
1.11292,1.08299
1.08299,1.09721
1.09723,1.09673
1.09674,1.09584
1.09582,1.1094
1.1094,1.13762
1.13763,1.12114
1.12114,1.11542
1.11541,1.13418
1.13418,1.12906
1.12905,1.11993
1.11991,1.12193
1.12191,1.13675
1.13674,1.13579
1.13577,1.10187
1.10186,1.10225
1.10225,1.07293
1.07293,1.07002
1.07,1.06373
1.06375,1.0583
1.05831,1.08811
1.08809,1.09804
1.09806,1.08693
1.08697,1.09638
1.09643,1.08517
1.08517,1.09371
1.09371,1.0918
1.09179,1.07968
1.0797,1.08253
1.08255,1.11436
1.11437,1.12232
1.1223,1.11221
1.11221,1.09244
1.09243,1.09915
1.09913,1.1165
1.11649,1.12745
1.12745,1.11573
1.11572,1.13944
1.13945,1.14049
1.14047,1.12976
1.12976,1.12313
1.12316,1.14609
1.14609,1.13852
1.13852,1.13171
1.13172,1.12203
1.12199,1.11116
1.11081,1.13511
1.13511,1.1238
1.1238,1.13334
1.13647,1.10392
1.10395,1.1133
1.11391,1.1044
1.10441,1.10558
1.10559,1.09686
1.09685,1.1167
1.1167,1.10864
1.10863,1.11643
1.11644,1.12976
1.12977,1.11973
1.11974,1.11581
1.11581,1.12403
1.12404,1.11523
1.11651,1.12375
1.12377,1.12329
1.12331,1.11944
1.11946,1.09656
1.09657,1.08799
1.08797,1.09819
1.0982,1.10944
1.10945,1.08225
1.08225,1.05827
1.05827,1.06087
1.06087,1.05674
1.05673,1.05461
1.05459,1.04465
1.04464,1.04521
1.04524,1.05129
1.05187,1.05295
1.05294,1.06274
1.06275,1.07126
1.07126,1.06856
1.07341,1.07827
1.07827,1.06187
1.06188,1.0625
1.0625,1.05524
1.05526,1.06206
1.06208,1.06894
1.06895,1.07423
1.07423,1.08452
1.08454,1.06691
1.06694,1.05805
1.05807,1.06098
1.06097,1.08731
1.08732,1.0893
1.091,1.09974
1.10186,1.09288
1.09294,1.1204
1.11949,1.11704
1.11714,1.12817
1.12713,1.11949
1.12067,1.12001
1.12061,1.1197
1.11966,1.14209
1.14168,1.14042
1.13962,1.14703
1.14703,1.16682
1.16628,1.17584
1.17471,1.17803
1.17727,1.18248
1.18198,1.17629
1.1755,1.19244
1.19434,1.18647
1.18834,1.20262
1.20154,1.19454
1.19442,1.19438
1.18967,1.18194
1.17894,1.17328
1.1728,1.18188
1.18109,1.17716
1.17623,1.15972
1.16028,1.16037
1.1612,1.16637
1.16543,1.17937
1.17839,1.19289
1.19238,1.18898
1.18596,1.17634
1.1764,1.17526
1.17413,1.18566
1.18678,1.19967
1.20026,1.20404
1.20252,1.2186
1.21911,1.22195
1.22661,1.24187
1.24222,1.24597
1.24345,1.22336
1.22462,1.24041
1.24003,1.22935
1.22905,1.23289
1.23254,1.23053
1.23086,1.22845
1.22871,1.23482
1.2348,1.23169
1.23183,1.22837
1.22813,1.23361
1.23282,1.22805
1.22697,1.21299
1.21242,1.19568
1.1955,1.19442
1.19378,1.17678
1.17666,1.16607
1.16817,1.16548
1.16561,1.17661
1.17724,1.16113
1.15862,1.16585
1.16622,1.16771
1.16778,1.17425
1.17449,1.16809
1.16802,1.17259
1.17252,1.16588
1.16541,1.15726
1.15636,1.1408
1.1369,1.14406
1.14366,1.1621
1.16148,1.16068
1.15938,1.15506
1.15469,1.1623
1.16231,1.17465
1.17441,1.16018
1.16161,1.15215
1.15206,1.15579
1.1539,1.15122
1.15146,1.14003
1.13961,1.1386
1.13852,1.1334
1.13212,1.14115
1.14131,1.13282
1.13309,1.13066
1.1342,1.13695
1.13822,1.12968
1.12931,1.1359
1.13602,1.14314
1.14281,1.13841
1.13872,1.14583
1.14493,1.1352
1.13511,1.13946
1.13921,1.14463
1.1442,1.13114
1.131,1.12831
1.12938,1.13247
1.1327,1.13554
1.1373,1.12243
1.1222,1.13153
1.13119,1.1292
1.12823,1.1208
1.12195,1.12093
1.12069,1.12891
1.12951,1.12359
1.12372,1.11472
1.11455,1.11994
1.11721,1.12322
1.12344,1.11606
1.11601,1.12086
1.12091,1.11582
1.11544,1.13231
1.13134,1.11984
1.12005,1.13573
1.1361,1.13636
1.1352,1.1214
1.12159,1.126
1.12612,1.12104
1.12062,1.11174
1.11145,1.1099
1.10982,1.11885
1.11891,1.10797
1.10843,1.11348
1.11417,1.09799
1.09794,1.10184
1.10167,1.10635
1.1065,1.10077
1.10002,1.09289
1.0934,1.09671
1.09714,1.10263
1.10229,1.11547
