2013.11.22,00:00,1.34711,1.35568,1.34622,1.35564,37871
2013.11.24,00:00,1.35478,1.35601,1.35478,1.35514,1454
2013.11.25,00:00,1.35512,1.35564,1.34903,1.35335,33946
2013.11.26,00:00,1.35334,1.35749,1.35212,1.35671,37954
2013.11.27,00:00,1.35672,1.36127,1.35578,1.35731,41005
2013.11.28,00:00,1.35732,1.36182,1.35636,1.36024,101428
2013.11.29,00:00,1.36024,1.36217,1.35801,1.35907,124052
2013.12.01,00:00,1.35897,1.35920,1.35813,1.35845,3001
2013.12.02,00:00,1.35847,1.36158,1.35260,1.35416,121762
2013.12.03,00:00,1.35417,1.36138,1.35244,1.35917,119382
2013.12.04,00:00,1.35917,1.36054,1.35283,1.35851,153133
2013.12.05,00:00,1.35851,1.36774,1.35432,1.36686,201235
2013.12.06,00:00,1.36687,1.37061,1.36184,1.37047,163183
2013.12.08,00:00,1.37119,1.37212,1.37040,1.37065,5027
2013.12.09,00:00,1.37066,1.37459,1.36945,1.37368,94211
2013.12.10,00:00,1.37367,1.37950,1.37342,1.37641,113854
2013.12.11,00:00,1.37642,1.38108,1.37405,1.37850,104061
2013.12.12,00:00,1.37849,1.38032,1.37376,1.37495,135456
2013.12.13,00:00,1.37495,1.37692,1.37089,1.37421,100604
2013.12.15,00:00,1.37278,1.37418,1.37277,1.37378,2439
2013.12.16,00:00,1.37378,1.37987,1.37362,1.37606,109084
2013.12.17,00:00,1.37604,1.37823,1.37229,1.37691,104693
2013.12.18,00:00,1.37692,1.38119,1.36680,1.36824,179153
2013.12.19,00:00,1.36824,1.36939,1.36494,1.36555,132327
2013.12.20,00:00,1.36556,1.37093,1.36249,1.36722,129121
2013.12.22,00:00,1.36704,1.36776,1.36666,1.36774,2100
2013.12.23,00:00,1.36773,1.37167,1.36726,1.36970,80144
2013.12.24,00:00,1.36970,1.36980,1.36550,1.36793,57354
2013.12.25,00:00,1.36785,1.36828,1.36635,1.36679,1217
2013.12.26,00:00,1.36679,1.37017,1.36650,1.36942,53551
2013.12.27,00:00,1.36941,1.38934,1.36920,1.37460,151596
2013.12.29,00:00,1.37552,1.37694,1.37455,1.37511,3558
2013.12.30,00:00,1.37510,1.38191,1.37282,1.38078,108820
2013.12.31,00:00,1.38079,1.38125,1.37441,1.37582,83428
2014.01.01,00:00,1.37523,1.37720,1.37398,1.37632,2258
2014.01.02,00:00,1.37624,1.37750,1.36295,1.36652,146965
2014.01.03,00:00,1.36652,1.36717,1.35823,1.35888,134537
2014.01.05,00:00,1.35921,1.36000,1.35888,1.35956,4176
2014.01.06,00:00,1.35953,1.36533,1.35714,1.36291,132951
2014.01.07,00:00,1.36296,1.36563,1.35965,1.36170,110123
2014.01.08,00:00,1.36170,1.36351,1.35533,1.35712,130793
2014.01.09,00:00,1.35712,1.36333,1.35477,1.36061,140751
2014.01.10,00:00,1.36061,1.36872,1.35650,1.36685,135987
2014.01.12,00:00,1.36686,1.36761,1.36645,1.36718,4323
2014.01.13,00:00,1.36719,1.36848,1.36374,1.36686,87041
2014.01.14,00:00,1.36686,1.36993,1.36491,1.36670,92749
2014.01.15,00:00,1.36668,1.36733,1.35812,1.35992,111120
2014.01.16,00:00,1.35993,1.36496,1.35832,1.36153,134371
2014.01.17,00:00,1.36153,1.36211,1.35170,1.35403,110334
2014.01.19,00:00,1.35375,1.35380,1.35245,1.35270,4727
2014.01.20,00:00,1.35270,1.35679,1.35075,1.35457,120571
2014.01.21,00:00,1.35456,1.35691,1.35161,1.35571,175290
2014.01.22,00:00,1.35571,1.35829,1.35345,1.35440,151035
2014.01.23,00:00,1.35440,1.36985,1.35303,1.36879,156852
2014.01.24,00:00,1.36880,1.37393,1.36625,1.36764,143147
2014.01.26,00:00,1.36770,1.36906,1.36732,1.36865,4472
2014.01.27,00:00,1.36865,1.37167,1.36531,1.36739,153473
2014.01.28,00:00,1.36739,1.36885,1.36289,1.36539,155208
2014.01.29,00:00,1.36539,1.36846,1.36030,1.36572,254940
2014.01.30,00:00,1.36572,1.36624,1.35431,1.35570,223525
2014.01.31,00:00,1.35571,1.35734,1.34790,1.34866,259472
2014.02.02,00:00,1.34825,1.34909,1.34783,1.34870,5798
2014.02.03,00:00,1.34869,1.35356,1.34767,1.35221,198989
2014.02.04,00:00,1.35221,1.35385,1.34933,1.35155,172546
2014.02.05,00:00,1.35154,1.35556,1.34985,1.35336,198929
2014.02.06,00:00,1.35335,1.36190,1.34834,1.35916,234103
2014.02.07,00:00,1.35916,1.36429,1.35517,1.36349,184699
2014.02.09,00:00,1.36142,1.36266,1.36141,1.36183,5112
2014.02.10,00:00,1.36183,1.36514,1.36183,1.36447,110836
2014.02.11,00:00,1.36448,1.36830,1.36294,1.36365,182150
2014.02.12,00:00,1.36367,1.36526,1.35622,1.35876,178332
2014.02.13,00:00,1.35875,1.36917,1.35854,1.36760,82580
2014.02.14,00:00,1.36760,1.37146,1.36735,1.36922,72758
2014.02.17,00:00,1.37082,1.37240,1.36919,1.37071,50503
2014.02.18,00:00,1.37065,1.37701,1.36944,1.37581,70590
2014.02.19,00:00,1.37581,1.37729,1.37243,1.37325,57487
2014.02.20,00:00,1.37344,1.37623,1.36859,1.37180,77648
2014.02.21,00:00,1.37167,1.37583,1.37022,1.37375,63785
2014.02.24,00:00,1.37307,1.37710,1.37082,1.37346,60798
2014.02.25,00:00,1.37347,1.37669,1.37156,1.37448,66584
2014.02.26,00:00,1.37442,1.37570,1.36616,1.36863,77990
2014.02.27,00:00,1.36852,1.37265,1.36430,1.37103,76669
2014.02.28,00:00,1.37079,1.38248,1.36943,1.38020,88685
2014.03.03,00:00,1.37581,1.37926,1.37263,1.37335,61877
2014.03.04,00:00,1.37349,1.37816,1.37209,1.37425,56585
2014.03.05,00:00,1.37412,1.37492,1.37073,1.37322,54503
2014.03.06,00:00,1.37335,1.38730,1.37212,1.38600,72496
2014.03.07,00:00,1.38601,1.39151,1.38519,1.38770,63000
2014.03.10,00:00,1.38749,1.38978,1.38615,1.38758,44631
2014.03.11,00:00,1.38755,1.38789,1.38336,1.38588,48205
2014.03.12,00:00,1.38583,1.39143,1.38432,1.39018,52070
2014.03.13,00:00,1.39023,1.39669,1.38454,1.38668,77892
2014.03.14,00:00,1.38664,1.39365,1.38476,1.39082,70918
2014.03.17,00:00,1.39036,1.39476,1.38790,1.39211,49083
2014.03.18,00:00,1.39215,1.39428,1.38797,1.39331,56128
2014.03.19,00:00,1.39331,1.39341,1.38094,1.38319,63001
2014.03.20,00:00,1.38311,1.38449,1.37491,1.37778,67692
2014.03.21,00:00,1.37778,1.38107,1.37656,1.37910,48595
2014.03.24,00:00,1.37971,1.38759,1.37602,1.38384,53953
2014.03.25,00:00,1.38377,1.38471,1.37492,1.38260,67922
2014.03.26,00:00,1.38244,1.38276,1.37764,1.37771,57324
2014.03.27,00:00,1.37765,1.37968,1.37284,1.37395,64392
2014.03.28,00:00,1.37391,1.37730,1.37045,1.37522,56794
2014.03.31,00:00,1.37619,1.38085,1.37228,1.37676,63862
2014.04.01,00:00,1.37668,1.38153,1.37668,1.37923,50563
2014.04.02,00:00,1.37923,1.38203,1.37532,1.37664,47475
2014.04.03,00:00,1.37652,1.38062,1.36980,1.37191,66263
2014.04.04,00:00,1.37196,1.37311,1.36725,1.37032,62952
2014.04.07,00:00,1.36986,1.37484,1.36963,1.37404,39496
2014.04.08,00:00,1.37412,1.38114,1.37373,1.37966,53546
2014.04.09,00:00,1.37951,1.38622,1.37798,1.38543,56657
2014.04.10,00:00,1.38540,1.38990,1.38359,1.38856,56114
2014.04.11,00:00,1.38849,1.39057,1.38634,1.38848,50720
2014.04.14,00:00,1.38425,1.38630,1.38081,1.38206,55157
2014.04.15,00:00,1.38184,1.38332,1.37901,1.38138,51228
2014.04.16,00:00,1.38125,1.38511,1.38034,1.38150,49979
2014.04.17,00:00,1.38144,1.38645,1.38105,1.38128,44173
2014.04.18,00:00,1.38133,1.38221,1.38083,1.38130,14325
2014.04.21,00:00,1.38119,1.38302,1.37869,1.37928,19578
2014.04.22,00:00,1.37923,1.38246,1.37847,1.38049,37106
2014.04.23,00:00,1.38047,1.38545,1.38002,1.38168,48430
2014.04.24,00:00,1.38165,1.38429,1.37913,1.38314,47560
2014.04.25,00:00,1.38313,1.38481,1.38270,1.38327,36080
2014.04.28,00:00,1.38442,1.38793,1.38147,1.38511,48683
2014.04.29,00:00,1.38496,1.38791,1.38054,1.38124,49480
2014.04.30,00:00,1.38116,1.38766,1.37732,1.38671,63778
2014.05.01,00:00,1.38667,1.38891,1.38628,1.38692,30970
2014.05.02,00:00,1.38686,1.38815,1.38121,1.38733,49605
2014.05.05,00:00,1.38837,1.38860,1.38646,1.38752,32167
2014.05.06,00:00,1.38751,1.39511,1.38723,1.39275,48060
2014.05.07,00:00,1.39285,1.39385,1.39100,1.39101,48907
2014.05.08,00:00,1.39107,1.39936,1.38331,1.38398,75801
2014.05.09,00:00,1.38396,1.38443,1.37452,1.37597,55121
2014.05.12,00:00,1.37522,1.37747,1.37494,1.37574,36091
2014.05.13,00:00,1.37571,1.37714,1.36890,1.37034,62520
2014.05.14,00:00,1.37018,1.37306,1.36980,1.37147,48306
2014.05.15,00:00,1.37146,1.37326,1.36482,1.37094,66805
2014.05.16,00:00,1.37101,1.37266,1.36853,1.36917,42251
2014.05.19,00:00,1.36926,1.37342,1.36908,1.37087,41781
2014.05.20,00:00,1.37083,1.37138,1.36778,1.37011,41249
2014.05.21,00:00,1.37001,1.37233,1.36346,1.36866,53890
2014.05.22,00:00,1.36860,1.36878,1.36451,1.36556,47579
2014.05.23,00:00,1.36555,1.36587,1.36155,1.36235,45395
2014.05.26,00:00,1.36222,1.36544,1.36066,1.36452,34714
2014.05.27,00:00,1.36451,1.36687,1.36125,1.36346,59904
2014.05.28,00:00,1.36342,1.36378,1.35885,1.35899,59379
2014.05.29,00:00,1.35908,1.36255,1.35860,1.36015,57812
2014.05.30,00:00,1.36016,1.36501,1.35985,1.36324,63061
2014.06.02,00:00,1.36356,1.36365,1.35882,1.35965,59098
2014.06.03,00:00,1.35961,1.36478,1.35869,1.36262,64024
2014.06.04,00:00,1.36282,1.36390,1.35966,1.35984,63651
2014.06.05,00:00,1.35979,1.36698,1.35027,1.36601,114364
2014.06.06,00:00,1.36588,1.36771,1.36209,1.36426,75214
2014.06.09,00:00,1.36405,1.36688,1.35825,1.35938,49461
2014.06.10,00:00,1.35924,1.36018,1.35331,1.35468,56787
2014.06.11,00:00,1.35458,1.35570,1.35214,1.35313,89058
2014.06.12,00:00,1.35299,1.35720,1.35123,1.35514,110550
2014.06.13,00:00,1.35499,1.35789,1.35210,1.35391,87904
2014.06.16,00:00,1.35398,1.35796,1.35131,1.35730,48565
2014.06.17,00:00,1.35720,1.35872,1.35364,1.35466,43007
2014.06.18,00:00,1.35450,1.35993,1.35418,1.35954,50771
2014.06.19,00:00,1.35916,1.36435,1.35839,1.36067,52984
2014.06.20,00:00,1.36069,1.36339,1.35643,1.35996,91801
2014.06.23,00:00,1.35851,1.36135,1.35741,1.36040,75787
2014.06.24,00:00,1.36042,1.36277,1.35834,1.36066,45572
2014.06.25,00:00,1.36055,1.36512,1.36005,1.36288,48750
2014.06.26,00:00,1.36282,1.36413,1.35757,1.36115,47860
2014.06.27,00:00,1.36108,1.36506,1.36095,1.36488,45438
